Peak #,X,Y
2028,323.48299952203615,247.35753777527165
2029,319.71798671434846,253.8751453707383
2030,336.8484464819261,241.88612918045914
2031,332.04887722581424,249.35943834010007
2032,347.8496564055117,235.81712522316326
2033,344.336825653652,242.88641044559463
2034,360.14598553467437,228.9305917099784
2035,355.6865343217943,237.15207557260592
2036,369.3925253871665,221.20623750499456
2037,365.76365306484223,230.17886936741564
2038,381.1525429843264,216.6763543535431
2039,376.42940184444313,221.2181651210862
2040,394.21784231204276,209.77403335757708
2041,388.9565713960095,215.73570498490471
2042,399.7018669938337,208.13257756020604
2043,414.6816257794115,197.49250075747455
2044,410.66476079323684,203.17185776118964
2045,424.98067772754894,190.19673890846852
2046,437.87413741938997,181.92231131541155
2047,433.1657906582388,188.09136707657083
2048,448.40384697946644,176.45805104226184
2049,444.46939350643146,181.5653341875385
2050,461.32506336928554,168.92508370734225
2051,456.4882449432596,177.4576235622361
2052,471.65661823714345,163.38665131182952
2053,467.8830050678055,168.92199098417393
2054,483.94960045695757,155.83537803893472
2055,478.19727201492475,162.38708543068614
2056,495.6382937484066,147.7987480608501
2057,491.1593864560122,156.69459946189116
2058,503.0938920618145,147.86689510719125
2059,513.8417225083889,137.29805611808024
2060,511.9919305380313,143.04448957336118
2061,526.3937705784657,129.28435634015028
2062,523.7660161194942,136.70638156194983
2063,539.4998422027088,125.17398496868721
2064,534.6271925302049,129.65048664785616
2065,550.9116313292783,116.64817200941712
2066,548.1306891691702,124.17682869902627
2067,561.2525649178915,110.1682738467654
2068,557.5783063457217,116.75682490286574
2069,572.5346016485114,104.58690398685668
2070,569.7955230482676,111.2805631421609
2071,583.8539896259931,97.03221261136801
2072,580.0776563962654,103.57926813826678
2073,597.1572771888284,91.48681681070657
2074,593.3889300201425,97.02909856613503
2075,608.4400500308003,83.9051454892951
2076,604.5833414487432,92.37854589212327
2077,618.0738414983227,77.83652205480728
2078,614.8753620162367,85.89847299938432
2079,624.6951660399576,78.59189057355537
2080,642.0404005655737,65.60823264496292
2081,638.0143175138768,72.82461641919016
2082,653.6418573179312,58.68736115223001
2083,649.1185364976167,64.22080437113976
2084,664.0812488308218,52.28030416716898
2085,659.3032686159545,57.809156014883456
2086,675.4215899673696,44.7374992791341
2087,672.6560892271739,52.29267605184324
2088,687.7440326859671,40.10199307482964
2089,683.011625871678,44.808884278143715
2090,699.0372269485449,30.802593060114095
2091,694.3420669786595,39.11085096026452
2092,707.6298876422392,25.714335727225393
2093,704.3030460276175,32.16879431493373
2094,721.6531282949665,20.672016565604405
2095,715.8839475533367,26.201342106291154
2096,731.8406296257491,12.149873522194518
2097,729.2534007062047,18.79403124371677
2098,741.9578490805893,6.535935295429909
2099,738.7994710481371,14.522891945274724
2100,8.548365417758147,445.2834675202386
2101,2.641392645900119,449.8288044335522
2102,19.866255649705003,437.96910817718145
2103,14.095907500772144,445.0685584093797
2104,30.390651173199632,430.83780536844745
2105,25.105531113682854,438.32437888524885
2106,42.41352599942008,425.7956583358445
2107,38.55313472822222,430.27278186108083
2108,52.84185416811218,418.2601624076067
2109,48.049176380409584,425.8046671097443
2110,63.906469773668036,411.2851915697675
2111,60.50888760735088,418.15125585353536
2112,71.37899124673525,409.52627833120175
2113,86.88767707494699,397.992240254479
2114,82.60214311579493,404.13650392598913
2115,98.11009322962053,391.31244538623565
2116,93.14358144414174,399.7327950934554
2117,110.56056994671462,386.71103958582296
2118,106.68778681828728,392.1933915026123
2119,119.75744963283942,378.0626907768612
2120,116.9876474495859,386.60248688347457
2121,133.0644588921118,372.52136458723805
2122,127.29109795659798,380.05738395561946
2123,143.38214432817028,365.9835706763367
2124,139.61031310145032,373.52139554066747
2125,153.70322412944333,359.4505503876699
2126,150.92997866446572,366.98598330575425
2127,167.09872668697395,352.9149011605536
2128,161.2618422469073,359.4477989251061
2129,179.102687451522,346.8240653507208
2130,174.18262597059777,353.9152918856531
2131,188.8492840830338,341.8056261336116
2132,185.6523089447594,346.57190350463446
2133,200.2572912587348,333.908447964533
2134,195.66295451263014,339.81497948818105
2135,212.2679356077916,326.9512188343749
2136,208.5206269027829,335.1927218593023
2137,223.62074760606467,321.24058643852584
2138,217.8110345072275,327.83873034757977
2139,233.95839403572703,313.7123717795408
2140,230.18021057162653,319.24107985308024
2141,246.26218116357208,306.29688002608106
2142,242.62348945225065,313.8234490561974
2143,255.58107922058417,300.52307044399953
2144,253.8096096683039,306.513042434558
2145,269.65881816582464,293.533549011239
2146,264.4284341666742,301.1705891468402
2147,278.3126351829317,288.57029884064616
2148,274.62963333473783,294.157273378648
2149,289.5792361082277,281.0906770777605
2150,285.907145003786,287.6790418797336
2151,300.86882407014764,274.51788905093304
2152,297.1380585164857,281.21243155709476
2153,314.18329526054794,268.9659446137094
2154,309.4410488088047,275.5666066286321
2155,323.4995703145028,262.41922524211964
2156,320.726536605054,266.9735920159511
2157,335.8196610523585,253.88352207391804
2158,331.0462432150775,262.41897748510087
2159,347.1361470363082,247.3597597830223
2160,342.36603143782577,255.8835425902102
2161,359.49332635016566,242.98991336557626
2162,355.6858735475567,247.36721453550615
2163,368.9188494921224,234.3950745307888
2164,366.04364250963033,241.8775825970359
2165,380.35584687716664,227.8029757820199
2166,377.42908717060845,234.28327512779907
2167,394.5196546814102,224.1085893307876
2168,389.0171924685594,228.17623549877047
2169,403.6939918201268,214.82861071036638
2170,399.6650428794675,223.08842168213673
2171,415.54039989946017,208.1875317740527
2172,410.5464884407145,214.56546493177757
2173,426.61858990252966,201.3867527065164
2174,422.3992458447115,208.0732108306718
2175,438.05031018679165,195.88615951701848
2176,432.1662602399897,202.13159742047029
2177,449.8685771091164,190.4130810361062
2178,444.13080500374286,196.99864669525036
2179,461.3243879978746,182.98984173849254
2180,457.54632915917966,189.51883915279984
2181,471.64791085492664,177.44871482730008
2182,468.86632812034776,181.98331802617489
2183,482.9486726593435,170.90526242405076
2184,479.15342976224923,176.3894724195656
2185,493.71042626455585,164.6394635365697
2186,490.3100952421339,170.85452971788317
2187,500.26705483870336,163.1774832288704
2188,516.783710446498,150.2179853874265
2189,514.1337962710318,156.31753709360362
2190,527.1270774573818,143.69505490394792
2191,525.4326166596273,150.1816271625431
2192,540.558165135949,138.23502572949386
2193,534.7899475423392,143.7709355912853
2194,550.9702474921985,130.70928127339016
2195,546.1330469308842,138.2415748012679
2196,561.9725716046488,124.61134407377266
2197,560.0543581165934,129.70934727583236
2198,574.5346018184903,117.51335289670031
2199,571.4479199158876,124.36306627336597
2200,584.8163661229735,110.16832640240833
2201,580.7747030907966,118.16910207663413
2202,595.0984933507604,103.5676807525479
2203,591.3804972141994,110.11472504027718
2204,606.7359850304267,96.59471810116014
2205,604.1078360205734,104.5674859846702
2206,619.7784589400073,91.68328193431768
2207,614.3524253809024,95.84524012201848
2208,629.1737277297632,86.74284409492807
2209,627.635190459881,90.13325203137487
2210,642.1961038349134,78.86691098377364
2211,636.9968121588893,85.47132232417988
2212,651.8482926669878,71.89953425597969
2213,650.1991651916634,77.54871433613806
2214,664.0953486615435,65.35494152281413
2215,661.3227468163764,70.90980578848594
2216,676.586400057673,59.8783876981441
2217,670.7149153034452,64.35516364282664
2218,687.2095228469389,52.873072590211905
2219,683.792139003861,60.256683359714714
2220,698.3242824687219,45.4368436795958
2221,694.0365250063315,52.59539086770098
2222,708.3737520157946,39.32768190260721
2223,704.5692585268472,45.67381667654606
2224,720.4311530933393,33.10776963918205
2225,718.4846464949005,39.26951298439164
2226,732.0215570251185,28.033279698039145
2227,728.9354971149152,34.8695568237767
2228,744.0333897360896,21.257165950752604
2229,739.358566716243,26.84296866574764
2230,756.3188148955454,13.270902414860688
2231,750.8925606754497,19.64001393762391
2232,766.5458945092698,5.470655265773133
2233,763.8143632170664,12.402259037475114
2234,774.5591046885164,6.359015841151008
2235,6.798502716857943,458.04775831144883
2236,4.166329740130294,465.01679055015
2237,18.863903965712595,451.0651939311201
2238,15.408388097455674,456.29584317170213
2239,31.184479855706943,445.2825400586081
2240,26.71014829958923,449.4094740519732
2241,41.48897201152913,438.86618135421674
2242,36.732384463944506,444.3941843294608
2243,51.825638646085196,431.3407916107011
2244,48.05221399317037,438.8764665584423
2245,63.18342134475887,423.7403583929042
2246,60.3751367848734,432.3408661980322
2247,76.48183286242924,417.40396698750936
2248,71.73800091451011,423.63144755527753
2249,86.06331621303065,411.3596958878139
2250,81.84182703493778,416.8573975931102
2251,97.02864564807297,405.2187088001106
2252,94.1944277154034,410.85267410099027
2253,109.42549430872185,398.66644683479296
2254,105.64474333219172,405.2110447065702
2255,121.74471630060069,393.1284837712922
2256,116.9710297519616,399.6637779276132
2257,133.06390222927197,385.5925840480676
2258,129.29064372476662,392.1280677488148
2259,144.38365257181067,379.0571091845452
2260,139.6103918711059,386.5925919779301
2261,153.70342761268114,372.52163367712063
2262,151.93015361806343,379.0571239699424
2263,166.0400121773826,365.97645594265657
2264,161.25050845068495,372.5212160987476
2265,179.10134764196195,359.012942564215
2266,172.70642035156297,365.8677692621467
2267,184.59284198480822,359.25181533514797
2268,201.59764325227326,345.8169665550332
2269,195.5934000787856,352.47750346519115
2270,210.59864675314026,340.04277406645883
2271,222.4855231490004,332.4271845338822
2272,217.09020125838683,339.2812103731455
2273,234.0166043429286,326.77380928224267
2274,230.16356576964728,332.3156121758727
2275,247.01869695575795,320.6755377944701
2276,243.1009505100992,327.77339193268205
2277,255.56036631024773,313.57944255466276
2278,252.47608008231947,320.4236454445571
2279,268.86200630208145,307.2299395645856
2280,264.67734673825487,313.1228712230344
2281,278.3125635432621,301.62179047863197
2282,275.4257918379783,306.0032844198316
2283,290.30159866276784,294.53325443675044
2284,288.3842084438792,299.62100580369093
2285,303.0283886296556,287.49328592621356
2286,297.84732410671506,294.2848768073509
2287,312.4366927398615,282.6002373550185
2288,309.78793384523743,289.4734751030779
2289,324.46554243154577,274.66507122922684
2290,321.70372341467197,280.8256328608056
2291,334.8180862418401,267.95678630009803
2292,331.00891475328723,275.55406953895096
2293,348.1393625234665,262.4187026447747
2294,344.36591738279066,267.9543874934053
2295,359.4592124564121,254.88395682428106
2296,353.6858661669343,261.4187201402745
2297,370.78110010906533,249.35008439127824
2298,367.00573549146657,254.8834978452373
2299,380.2869598051428,240.74377327410906
2300,378.34300469926643,249.3378235795829
2301,393.5483506577288,233.83927693976383
2302,390.53960217929506,241.25642344387285
2303,414.40078909772734,221.32174859715568
2304,407.75519382127317,230.17653240584735
2305,427.3104559642675,215.6344993280059
2306,420.70171236405275,220.06429563869554
2307,438.5977383639876,209.95038104863409
2308,435.1905870795932,216.07712513429757
2309,448.00398293126756,201.59368975748066
2310,444.23576149081646,209.11629153063828
2311,459.33331162012774,196.06357264946894
2312,456.5629822538545,203.5992871577946
2313,471.48554368408935,189.46938999046068
2314,466.80801089386057,197.06402104558458
2315,483.5946217149835,183.4624469530627
2316,477.4336012061425,189.0940292547036
2317,494.5556205206469,175.87376891436386
2318,488.9097741156733,182.11895505963014
2319,504.61897380369487,170.66180579642477
2320,502.17728241803997,176.29509972341214
2321,516.5177570732791,164.6432148686884
2322,513.6615044037967,170.74683433709282
2323,528.2888447883529,156.84272459231337
2324,524.5916004793517,163.41278917878216
2325,540.5749679868499,151.3154282289741
2326,535.8028484375495,157.85092113726904
2327,550.9118991616942,143.77054259666892
2328,548.1224005878114,149.31530389922338
2329,563.9725717320189,136.8073259950473
2330,558.5783078409002,142.66187239905662
2331,570.4479179031092,137.05562853966387
2332,585.0966317012926,124.61135466989181
2333,578.707961138599,131.7093535063229
2334,596.1406135176347,117.65779610777076
2335,591.2295978404668,125.23370142638694
2336,606.7361458835167,111.5404252676142
2337,602.5833456970086,116.75735818638695
2338,614.3538102180506,112.29215020857862
2339,629.8939516391104,98.61255337540342
2340,627.7335108842509,103.56806826115785
2341,640.6743980135158,92.60472582516657
2342,638.9260680887224,97.98494360153977
2343,653.1009246270507,84.50831496205282
2344,648.780374060731,90.94908591093323
2345,663.0713652208365,77.62360055633627
2346,661.3744957020494,84.9113079669191
2347,676.5858490102946,72.84578033227965
2348,670.65604780564,78.56600068650219
2349,687.2762007441659,64.29619086739969
2350,683.7332446980406,72.46286665088383
2351,698.7385719365905,59.008355780053456
2352,709.5651783538354,54.581329549224535
2353,721.3120081851447,46.429358208599496
2354,715.2803945764599,53.61247951679713
2355,727.9196393219175,45.56585350614787
2356,742.3285200029874,34.5604313446665
2357,739.7972934023828,39.213038823925544
2358,754.5843418370057,28.16557417122443
2359,750.38077323085,32.9408498975534
2360,766.3091253294741,18.35617494811892
2361,761.3474495229979,25.751661882757407
2362,776.3047270156893,13.202440248873783
2363,771.8416272379443,17.43619910078291
2364,787.6522333895099,7.4742438169940275
2365,786.1477013304576,11.546534559303847
2366,797.1774864715198,5.537149738485513
2367,5.80481894212778,470.01751466053634
2368,2.686225864618193,476.3860738714815
2369,14.558161792028901,472.88306643790736
2370,29.942339443599025,457.06096073980433
2371,27.820155214826293,463.21675971364016
2372,40.5226412975215,450.93789891794665
2373,36.90212851661888,456.43713716070073
2374,53.84239379481418,445.42150869890844
2375,50.0649396452106,451.9506878665951
2376,65.18341966295324,437.94133883837867
2377,61.50879766183272,445.53021763872255
2378,75.54053249228106,432.34085315740987
2379,72.73800118320476,438.05027055075556
2380,88.50475666554486,424.17778822128264
2381,84.61755729702968,430.340865757975
2382,99.0877693793694,418.1351495793871
2383,96.00939378588764,424.98577767970323
2384,109.38636292130101,410.79973949213206
2385,104.34403620822638,419.8003241191143
2386,121.74393636700236,406.1991932916418
2387,117.96234280526029,411.74329762109977
2388,131.06387044394228,397.66347781312925
2389,127.29043534066156,404.19878543641494
2390,144.3836514092056,391.12803668313745
2391,138.61029822446218,398.66325705164576
2392,154.70341501660118,386.5925784549284
2393,149.9301535652563,392.1280432468785
2394,166.0233559256059,378.05688798789845
2395,162.24990205632943,384.5925811518951
2396,176.38064946909807,371.4562574048053
2397,172.57100195203793,378.05426847447376
2398,188.67095783954335,364.1023183874066
2399,185.92367744566707,372.3435666958574
2400,200.5198186058178,357.4756708383907
2401,194.93071338896348,366.3875235924007
2402,210.51771621500615,350.6873836671772
2403,207.25269056104023,359.41991141029155
2404,222.00848512463406,347.3605235439038
2405,217.05464984926223,353.33076683361486
2406,233.94678374674584,339.8373007315277
2407,231.09720308943778,345.36768469034945
2408,247.01876794693666,331.87145840319806
2409,242.6247982744566,339.72620095312936
2410,253.47611484465438,331.1235288878418
2411,265.41084359145896,319.3034388850912
2412,261.2905445157004,327.77339688956806
2413,278.2260145401784,311.82865505291744
2414,274.5733585991564,320.1182612938771
2415,290.3281466874501,306.68107042676564
2416,288.2008710181562,313.0785510930001
2417,298.7936626955561,304.963716241243
2418,314.1995355968325,293.2386837812632
2419,309.5522917745218,299.2060875465227
2420,322.80014146726705,288.04088536542633
2421,334.6897672435749,281.13292330651285
2422,331.4810198248866,288.7052595138364
2423,347.138781771312,273.49007115951844
2424,343.34973779889225,282.0344074923995
2425,358.45914856325345,267.95419497110015
2426,353.6860391233487,274.48986296850194
2427,369.77889975294124,262.4186958616204
2428,366.00572097772397,266.9544404881412
2429,382.107356422154,254.87417210394884
2430,378.3255920045828,260.41850928396315
2431,393.7625279804759,247.75177611837856
2432,388.68458234267,255.81547921438923
2433,404.0298648730455,240.7584468983885
2434,398.99826008712307,246.2961332645436
2435,412.0040448088952,236.1698307235322
2436,411.0801014674251,239.9507919754317
2437,421.64522994951415,237.3976089516561
2438,438.4611366073304,220.77894137258403
2439,436.3148127557963,227.75297901251366
2440,450.03697813188245,215.67203596225852
2441,446.45129722987605,221.21316865266013
2442,461.3362460051948,209.1359984272572
2443,456.5645711288699,214.68978662171418
2444,471.4858197741556,201.65870614188177
2445,467.8666510318865,209.1452197788984
2446,481.586517421908,195.07372995293403
2447,477.44492244593073,202.037426625789
2448,494.2250972019881,189.77689307257768
2449,500.9139059992461,189.28044191002968
2450,517.7110599546946,175.05047063040467
2451,514.5536482155164,183.98745858636798
2452,527.279782201984,168.91690877357988
2453,525.6562475258498,177.40169387065367
2454,540.575412919741,164.3866696865782
2455,535.8028615372463,170.9216976806863
2456,550.8952727693077,155.85099602889946
2457,547.1218327326826,163.38667717776897
2458,563.2525861549242,151.2504327165061
2459,559.4432845070538,156.84880364181038
2460,572.5346060484139,142.90532692838858
2461,570.7956164631266,151.1384041151817
2462,584.0973096922164,136.8076192576216
2463,580.7749922392658,143.24966814936985
2464,596.1070026856378,131.71838689564117
2465,593.2467851875758,138.19533073971726
2466,608.459425963576,125.25086663787886
2467,602.7538288064526,131.7772719808774
2468,619.8135585837623,119.51398786381236
2469,615.0064309747786,123.36992568391265
2470,631.8917909094406,111.54006627062586
2471,627.6664420700465,119.16934335352407
2472,641.6981380706292,105.50831014952821
2473,638.8673193115044,112.1520278287684
2474,654.3202462765977,99.0912825182865
2475,650.8351452722665,105.12994798272395
2476,663.8834369220024,94.27560383166193
2477,674.5564611630441,84.77892934689824
2478,671.6393977152173,92.24623914762454
2479,686.0108332992467,77.06677725325702
2480,683.9424853709371,86.84574183283473
2481,697.6702046809579,69.17280670470261
2482,694.2781724152018,76.55080045808582
2483,708.0725302568293,63.16515522718632
2484,703.8398870955461,70.57674865887145
2485,720.1045494437622,58.75677276389753
2486,717.0865123227395,63.914050969943105
2487,732.0161945747244,51.40200674648557
2488,728.1970616744727,57.64119406380387
2489,744.3311945521542,45.87354744307493
2490,738.3884227943169,51.635132196045724
2491,751.393661375937,45.503339534945795
2492,763.5565994462501,34.497637174699875
2493,761.719576068777,39.29503331388711
2494,773.6467194334004,32.915916612915694
2495,789.383017347586,18.180966572076205
2496,786.2288795069707,25.148812366150725
2497,799.9872028879255,12.092893240506024
2498,795.3755239088086,18.578277952888673
2499,812.3117944419351,5.605984448682867
2500,807.5728551412802,14.157194227487416
2501,817.9114298412292,7.695173374078613
2502,7.593719295913118,484.5512120015215
2503,3.4713210679608464,490.3486872192873
2504,19.627715315158103,478.4046965803978
2505,16.37358526028503,484.3148150522185
2506,29.88935639987484,472.88554465732165
2507,28.334256791904465,478.6918458841736
2508,41.58233991255603,465.14904047896505
2509,36.7313072692502,470.2670471588032
2510,53.90109343704693,458.50232694405173
2511,50.092907974039385,464.2017299691821
2512,65.90297288576163,451.38499475593187
2513,60.981431440821495,458.49453341258777
2514,74.48191749059168,444.2770059995813
2515,73.378972544056,452.13605124542096
2516,87.50475747492281,438.50391573759373
2517,82.84191789927037,445.82406755511664
2518,95.00939174442246,435.69595303384136
2519,108.66662073882874,424.24285346778066
2520,103.27793630546769,432.3408634501588
2521,121.72662026983488,419.27934542311027
2522,117.79969853030991,424.86455516434006
2523,132.05536505634228,412.72561090412387
2524,128.27311323542227,417.26050167419504
2525,143.38024813163184,405.18718635235996
2526,140.57265907922857,410.66910764205153
2527,155.70349736123907,398.66277907605286
2528,151.9301528817556,404.1795470323645
2529,166.02247225800818,391.1277370229934
2530,161.24971331131863,398.663199148397
2531,178.33437231190194,384.58329658479306
2532,173.5525308859272,392.11812371726523
2533,189.65899863443417,379.0257791472041
2534,183.8514803514959,385.52598042124527
2535,200.874016287499,372.44350290715795
2536,197.19400434482148,379.0282700687757
2537,209.51559652632048,366.36389895542413
2538,206.91027336110105,372.4917082856118
2539,222.47616076679424,359.474672328129
2540,217.12347096400248,365.7324220534634
2541,233.97627394852432,352.8554805399305
2542,231.4744374444231,358.9202869098148
2543,246.3027606777048,346.3260217193303
2544,242.5358071849118,352.96903166407844
2545,257.56029481796463,337.98138761655366
2546,252.84156146237854,346.2220913428838
2547,267.41080571690753,334.24358397450095
2548,263.6748031546328,338.4341511703076
2549,275.572794105161,334.42833942870703
2550,291.3198369824046,320.74431247858706
2551,287.13829731177583,326.7703347657579
2552,302.88148107167126,312.81157214980135
2553,297.28364029404264,321.0028510593469
2554,313.3643307836919,307.4365183559288
2555,310.1320814132779,313.1379025181839
2556,319.1438980600518,308.2754578977581
2557,334.62975905760175,292.89902526611223
2558,332.35243634896364,299.3208554275133
2559,347.1289920468136,288.56336627244883
2560,342.31799684366734,294.0889232751244
2561,358.46762085327134,280.03393586457616
2562,353.70242143461735,287.5703445444517
2563,370.78219789466937,274.5013010649296
2564,366.0429883601997,282.0901716045812
2565,380.0992241072716,267.9550222570123
2566,376.3247827163617,274.5075320922376
2567,393.43041874934454,261.41546945042677
2568,387.6619542447017,268.9635439853724
2569,403.7074551441604,255.69826349784915
2570,399.00276406456607,260.4638707527834
2571,413.85941234315646,248.2440898073253
2572,412.2538055587872,255.83135915810368
2573,425.39631380192816,243.74097761232298
2574,423.6836216901688,248.6263505479356
2575,439.6043048140205,236.77586673274737
2576,435.3305852312168,241.49891819439316
2577,448.39142194361835,229.27414063549008
2578,447.1288389811962,234.77230671888043
2579,461.3115980863808,223.39229385399662
2580,457.5835425100893,228.62616103619993
2581,470.6501588603729,215.69364808035408
2582,467.8833104506426,221.33678343855863
2583,482.6698937050477,208.6665203120056
2584,480.1655877430626,216.7550490032651
2585,495.94512308036894,204.8540092395904
2586,490.52138922058583,210.0127779067828
2587,505.22881762710807,196.9389698112085
2588,501.5663311367269,202.21459169343495
2589,518.7047809981311,189.96286376956326
2590,512.5442452989114,196.5948369926247
2591,527.3225074714106,182.98417798745214
2592,525.636238188118,188.57780789262105
2593,538.5722267177011,176.44582496189526
2594,536.7667070386638,183.92615547919326
2595,551.8958379657615,168.9217177328415
2596,548.1220504674502,175.43815574208412
2597,563.2234435189685,162.39524396116286
2598,559.4585056114233,169.93160538970105
2599,573.5380078158167,155.84355592313142
2600,568.7991502678817,164.45129363225487
2601,583.8195917627318,150.25112953109632
2602,582.0779790585458,157.85881307743048
2603,595.328201886452,144.82975817309256
2604,593.4677113515788,150.30717729619397
2605,608.7999261329874,138.7756470404429
2606,604.4776788954501,143.2174678180141
2607,618.7794430708182,129.9049846379571
2608,616.0403343391704,138.12022059636945
2609,629.1695968977263,124.24180153247703
2610,625.3257272930555,129.78621628026323
2611,641.479174202833,117.63896153251459
2612,638.6884343311826,124.18271405466679
2613,653.2511454774699,109.51278366622451
2614,648.054918187897,117.56363031554521
2615,664.9501871633713,102.31907373995068
2616,660.0940033966375,108.78079409059833
2617,676.4869524192231,98.22144195829814
2618,686.9087212957487,92.80405588332407
2619,697.8713269517651,84.89297527071766
2620,693.5321412543345,91.98724455679451
2621,709.1676892498838,79.07349819756926
2622,705.4106715124135,85.78789615666729
2623,721.5429473735973,72.75099362463628
2624,715.832193177171,79.18247384579936
2625,730.9998646949626,66.33186440169159
2626,727.2242136201904,71.86867817309613
2627,742.3478326567304,57.69822402145372
2628,739.5675371202946,65.34310856857904
2629,755.6715569532489,52.46469760302349
2630,751.0399960305882,59.7511516075831
2631,764.1736274574324,46.39336109158575
2632,761.9232055253332,52.93318058476396
2633,777.2131419863256,41.08203214388412
2634,773.2983222829181,46.87126683180908
2635,789.4152738505651,32.12025698376724
2636,785.1426038576406,40.69013338204214
2637,800.1496263379975,25.221588176476054
2638,795.4710830015888,32.77822270753286
2639,812.5477103531289,18.855584681943736
2640,808.8507205665884,25.38153910225392
2641,821.9318038921004,12.55795739360857
2642,819.4018427201894,19.218830083168655
2643,834.1053015795912,7.082533424666437
2644,831.6314923097341,13.001029195775253
2645,840.616045168004,8.316732024591609
2646,5.472331375114698,501.0637767782029
2647,17.904278419978198,489.24473118618346
2648,13.993127883803455,496.6965016939079
2649,26.979879282258366,488.2214040733387
2650,41.51974272349924,476.97297219816124
2651,35.978808236008355,483.64830033304924
2652,53.82581692508056,470.42866858245094
2653,48.56893515812187,479.337313745312
2654,64.86531356352579,464.6460644969214
2655,59.20172088304869,471.96624206324697
2656,73.36989048145826,461.8378585176308
2657,85.0648373989694,451.3193906505995
2658,82.63993832307177,457.4801089048129
2659,97.08777084095799,443.54655437830337
2660,95.19461313119376,449.82885596136344
2661,107.66662070294544,436.43885186541206
2662,104.3440380422065,444.88140949403845
2663,119.66575120957012,431.3408523756556
2664,115.79969906551158,438.81717603727964
2665,130.8926756450682,425.7462177774969
2666,127.21219126165713,430.340863303975
2667,142.07725270985483,417.73921450973666
2668,137.852645498126,425.3678638023442
2669,155.73759468972614,411.5567922074648
2670,151.93010977216326,417.3949369537633
2671,165.02152461170635,406.1963413106494
2672,163.2873544462579,410.6691488577302
2673,177.17044751816437,398.6032851754391
2674,172.49277868225903,404.1985640029846
2675,189.3561310878685,391.5970660393918
2676,185.1318394947619,397.223334712878
2677,200.99967689761982,384.4224961819934
2678,197.20619096603215,391.2522921143169
2679,210.54690434278677,380.49010635449474
2680,206.43101108508023,385.6438688355482
2681,217.18063252276139,380.2560518773612
2682,233.8646455941628,365.6345589625761
2683,232.65419917556582,373.5973567959816
2684,245.58493632756444,358.9725452125391
2685,241.3909683771629,366.398122715834
2686,256.547627100929,352.07394344103284
2687,253.8092935097577,361.32514853203395
2688,268.8318085356969,347.3926627955985
2689,263.10209100595216,353.9813758148587
2690,279.21149403648934,339.72005103344736
2691,275.4438307981107,346.6119349521677
2692,290.29084509696577,334.7397683158728
2693,286.07117876794047,340.38658598902373
2694,301.9365228777106,326.75383279114254
2695,297.2542580989356,334.3659248955287
2696,313.3142215991616,319.2252524077829
2697,310.481737139245,327.7613505741264
2698,323.7734660994794,313.3120060450744
2699,321.4729715850372,321.6630140184839
2700,335.9019812687049,306.3913891957111
2701,333.05779536962655,315.6029092192545
2702,346.13435062243974,301.63143232182796
2703,342.3295080441942,306.22877356959816
2704,358.6298115855394,293.1552000257161
2705,355.76085870262006,301.63166188707464
2706,371.0690283863621,288.081871554767
2707,366.7499901893052,295.530268504583
2708,380.03798228768784,281.14935692031355
2709,377.1827479127118,287.3152518926198
2710,393.58816409423235,275.5394697644239
2711,389.6602923600371,279.94957194845307
2712,405.04480647981234,267.4839168871471
2713,400.7247941756494,275.9205983738454
2714,415.0975005131233,262.59367367556314
2715,410.2965020044979,268.82588014124303
2716,426.13433708918944,254.33903093053198
2717,424.1792253835799,261.4845641842145
2718,436.8966842786782,250.21346424790437
2719,435.6294274960277,255.06953022258017
2720,449.3659153527253,240.88321094912533
2721,446.70294747944945,249.44840145593056
2722,459.8214566964743,235.52550281970446
2723,471.82639162831947,230.39047364658322
2724,466.88347877761987,236.1517917714578
2725,481.93858867769274,223.39481919673963
2726,478.1863371505029,230.62619184492834
2727,494.32878104958337,215.85078051192195
2728,489.4850626486199,222.28995266523947
2729,504.75340604448377,209.27305583411052
2730,502.8804127868569,216.7365161339035
2731,516.9903453567238,201.67625659003855
2732,513.1991177256479,208.16607677003432
2733,528.0872041181426,196.01544150292665
2734,523.4385965303196,202.67026697293886
2735,539.2374416609317,187.93740007830522
2736,534.9097166648883,194.5221138831945
2737,551.9318184411852,183.80134274150873
2738,548.0926753844896,188.49085155257916
2739,563.3872831981929,176.5141026739463
2740,559.5565359162861,181.9197777741377
2741,574.8409941903657,170.45280697412204
2742,570.5192565380625,177.89488443640127
2743,585.8207656137295,163.56372572613964
2744,582.081114322208,171.79708866657404
2745,595.3433325337683,155.79441375937893
2746,593.3799530051034,162.44227087091082
2747,609.8670267827697,151.315733162475
2748,603.4781629621828,155.41395052534025
2749,619.1270714372026,145.96946347942244
2750,630.9967702661976,136.36347250831446
2751,625.6024191511449,143.2177669743879
2752,640.4527952298009,130.70994676133827
2753,638.6630972968426,136.25457046524528
2754,652.7848688031075,124.15323361023107
2755,648.9999471323771,131.70887518318304
2756,664.3734174806178,116.92124961467447
2757,660.357347001187,125.08888164280278
2758,674.8985785189435,110.26464569979704
2759,670.6394771364522,116.63272040753483
2760,684.5916819513175,103.43455246386675
2761,682.2598326373261,109.78079611552732
2762,696.6631008235687,97.56616346962076
2763,693.1906403396509,103.57041026347781
2764,707.554361821711,91.22986378295404
2765,705.906215047563,99.93774062329628
2766,721.6965272990751,83.10243492220671
